id,name,rating,review_count,price,categories,address,city,state,zip_code,latitude,longitude,url,hours,fetched_city,fetched_category
aIO0WP9EJsjWwfwPF0zL4Q,la burreria,3.4,14,,"Mexican, Breakfast & Brunch",2511 N County Rd W,Odessa,TX,79763,31.861387325021,-102.396446085821,https://www.yelp.com/biz/la-burreria-odessa-3?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 06:00-14:00 | Tuesday: 06:00-14:00 | Wednesday: 06:00-14:00 | Thursday: 06:00-14:00 | Friday: 06:00-14:00 | Saturday: Closed | Sunday: 08:00-13:00,"Odessa, TX",mexican
CX4btzeOCm8wGQ3PubgONQ,La Bodega Quick Stop,3.4,5,$$$$,Mexican,1201 S Grant Ave,Odessa,TX,79761,31.8353398,-102.3599231,https://www.yelp.com/biz/la-bodega-quick-stop-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 05:00-23:00 | Tuesday: 05:00-23:00 | Wednesday: 05:00-23:00 | Thursday: 05:00-23:00 | Friday: 05:00-23:00 | Saturday: 05:00-23:00 | Sunday: 05:00-23:00,"Odessa, TX",mexican
f6gamwfaf2rOOJgYhv5AGg,La Toreada Taco House,3.4,16,$,Mexican,308 W University Blvd,Odessa,TX,79764,31.86777,-102.38433,https://www.yelp.com/biz/la-toreada-taco-house-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-22:00 | Tuesday: 11:00-22:00 | Wednesday: 11:00-22:00 | Thursday: 11:00-22:00 | Friday: 11:00-22:00 | Saturday: 11:00-22:00 | Sunday: 11:00-22:00,"Odessa, TX",mexican
wdiBQ844dC63Y-on3lMv6Q,Don Bolos,3.4,30,,Mexican,981 E 87th St,Odessa,TX,79765,31.93835186434489,-102.38508186008852,https://www.yelp.com/biz/don-bolos-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: Closed | Tuesday: 17:00-21:00 | Wednesday: 17:00-21:00 | Thursday: 11:00-23:00 | Friday: 11:00-23:00 | Saturday: 11:00-23:00 | Sunday: 11:00-21:00,"Odessa, TX",mexican
atvSwO-cPb7BAE4MpgfYVQ,CASA ORTIZ RESTAURANT,3.3,9,,Mexican,503 N Alleghaney Ave,Odessa,TX,79761,31.8456798,-102.3750736,https://www.yelp.com/biz/casa-ortiz-restaurant-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 07:30-14:00 | Tuesday: 07:30-14:00 | Wednesday: 07:30-14:00 | Thursday: 07:30-14:00 | Friday: 07:30-14:00 | Saturday: Closed | Sunday: Closed,"Odessa, TX",mexican
EtsuTxZf3uTwD2TA7xEFdA,El Pollo Riendo,4.0,2,,Mexican,506 W University Blvd,Odessa,TX,79764,31.86727,-102.3866,https://www.yelp.com/biz/el-pollo-riendo-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:00-21:00 | Tuesday: 10:00-21:00 | Wednesday: 10:00-21:00 | Thursday: 10:00-21:00 | Friday: 10:00-21:00 | Saturday: 10:00-21:00 | Sunday: 10:00-21:00,"Odessa, TX",mexican
daCtNhLqo8YAxu1OclcMKQ,Torchy's Tacos,3.2,125,$$,"Tacos, Tex-Mex",306 E 5th St,Odessa,TX,79761,31.84935,-102.366641,https://www.yelp.com/biz/torchys-tacos-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 07:00-22:00 | Tuesday: 07:00-22:00 | Wednesday: 07:00-22:00 | Thursday: 07:00-22:00 | Friday: 07:00-22:00 | Saturday: 10:00-22:00 | Sunday: 10:00-22:00,"Odessa, TX",mexican
oiiRCGWPWvGpoJP0xFplqw,Garely's Restaurant,3.2,31,$$,Mexican,13698 TX-191,Odessa,TX,79765,31.92455956575797,-102.28660852208928,https://www.yelp.com/biz/garelys-restaurant-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 06:00-21:00 | Tuesday: 06:00-21:00 | Wednesday: 06:00-21:00 | Thursday: 06:00-21:00 | Friday: 06:00-22:00 | Saturday: 06:00-22:00 | Sunday: 08:00-21:00,"Odessa, TX",mexican
IM950TP8RwZhWkUoxqGJkQ,La Esperanza Restaurant,3.2,26,$,Mexican,1511 N County Rd W,Odessa,TX,79763,31.850206671495883,-102.3925895049288,https://www.yelp.com/biz/la-esperanza-restaurant-odessa-3?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 08:00-21:00 | Tuesday: 08:00-21:00 | Wednesday: 08:00-21:00 | Thursday: 08:00-21:00 | Friday: 08:00-21:00 | Saturday: 08:00-21:00 | Sunday: 08:00-17:00,"Odessa, TX",mexican
LivtDV-Zcsx16Gm3jaOQOg,La Margarita,3.2,52,$$,Mexican,1301 S Grant Ave,Odessa,TX,79761,31.8330944,-102.358546,https://www.yelp.com/biz/la-margarita-odessa-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,"Monday: 11:00-14:00, 17:00-20:00 | Tuesday: 11:00-14:00, 17:00-20:00 | Wednesday: Closed | Thursday: 11:00-14:00, 17:00-21:00 | Friday: 11:00-21:00 | Saturday: 11:00-21:00 | Sunday: 09:00-20:30","Odessa, TX",mexican
pIuaSoGdBNeSUlPX4111ew,Taco Villa,3.2,35,$,Mexican,2120 E 42nd St,Odessa,TX,79762,31.88884626263473,-102.3520622,https://www.yelp.com/biz/taco-villa-odessa-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 06:30-22:00 | Tuesday: 06:30-22:00 | Wednesday: 06:30-22:00 | Thursday: 06:30-22:00 | Friday: 06:30-23:00 | Saturday: 06:30-23:00 | Sunday: 06:30-22:00,"Odessa, TX",mexican
2q-po7Ltli6dbkCKUUDy8A,La Fusion Nights,3.7,3,,Mexican,947 N Grandview Ave,Odessa,TX,79761,31.863074,-102.347201,https://www.yelp.com/biz/la-fusion-nights-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: Closed | Tuesday: 17:00-22:00 | Wednesday: 17:00-22:00 | Thursday: 17:00-22:00 | Friday: 17:00-22:00 | Saturday: Closed | Sunday: Closed,"Odessa, TX",mexican
r69itgSCifHBGz9fhQdrjg,A La Mex,3.7,3,,Mexican,4119 N County Rd W,Odessa,TX,79764,31.878067,-102.401804,https://www.yelp.com/biz/a-la-mex-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 06:00-21:00 | Tuesday: 06:00-21:00 | Wednesday: 06:00-21:00 | Thursday: 06:00-21:00 | Friday: 06:00-22:00 | Saturday: 08:00-03:00 | Sunday: 09:00-22:00,"Odessa, TX",mexican
rGxyslTXCJ27WDXmhGITYA,Agm Tamale & Tortilla Factory,3.7,3,,Mexican,818 S Dixie Blvd,Odessa,TX,79761,31.8403301239014,-102.353569030762,https://www.yelp.com/biz/agm-tamale-and-tortilla-factory-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Hours not available,"Odessa, TX",mexican
ysWvYlT62KPx8PChP-PsqQ,DOS Compadres,3.2,53,$$,Mexican,4019 John Ben Shpprd Pkwy,Odessa,TX,79762,31.890285,-102.334316,https://www.yelp.com/biz/dos-compadres-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-22:00 | Tuesday: 11:00-22:00 | Wednesday: 11:00-22:00 | Thursday: 11:00-22:00 | Friday: 11:00-22:00 | Saturday: 11:00-22:00 | Sunday: Closed,"Odessa, TX",mexican
1Z5XpUx06DfIrQUoFBzZ1A,La Bodega Mexican Restaurant & Bar,3.1,82,$$,"Mexican, Bars",1024 E 7th St,Odessa,TX,79761,31.8557243347168,-102.359428405762,https://www.yelp.com/biz/la-bodega-mexican-restaurant-and-bar-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-21:00 | Tuesday: 11:00-21:00 | Wednesday: 11:00-21:00 | Thursday: 11:00-21:00 | Friday: 11:00-22:00 | Saturday: 11:00-22:00 | Sunday: 11:00-21:00,"Odessa, TX",mexican
bHOO3MCw81f9WPGkhT0Xdw,Los Caporales Authentic Mexican Restaurant ,3.1,62,$$,Mexican,4000 N Grandview Ave,Odessa,TX,79762,31.887723,-102.350594,https://www.yelp.com/biz/los-caporales-authentic-mexican-restaurant-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 08:00-20:00 | Tuesday: 08:00-20:00 | Wednesday: 08:00-20:00 | Thursday: 08:00-20:00 | Friday: 08:00-21:00 | Saturday: 08:00-21:00 | Sunday: 08:00-20:00,"Odessa, TX",mexican
eHN1v0OB8hQosqQlNfZIkg,Tequila Tony's Mexican Restaurant,3.1,41,$$,Mexican,3101 E University Blvd,Odessa,TX,79762,31.8746612,-102.3520672,https://www.yelp.com/biz/tequila-tonys-mexican-restaurant-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: Closed | Tuesday: Closed | Wednesday: 11:00-21:00 | Thursday: 11:00-21:30 | Friday: 11:00-22:00 | Saturday: 11:00-22:00 | Sunday: 11:00-21:00,"Odessa, TX",mexican
grC4B3zEs7eCs9TqG-zDrQ,Rosa's Café & Tortilla Factory,3.1,50,$,"Mexican, Breakfast & Brunch",1701 N County Rd,W Odessa,TX,79763,31.8534557711081,-102.394314541805,https://www.yelp.com/biz/rosas-caf%C3%A9-and-tortilla-factory-odessa-7?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 06:30-22:00 | Tuesday: 06:30-22:00 | Wednesday: 06:30-22:00 | Thursday: 06:30-22:00 | Friday: 06:30-23:00 | Saturday: 06:30-23:00 | Sunday: 06:30-22:00,"Odessa, TX",mexican
K9IwPCvmtTpiMJhnM59Z-A,Super Pollo - Billy Hext Rd,3.0,21,,"Chicken Shop, Mexican, Fast Food",4101 Billy Hext Rd,Odessa,TX,79765,31.904800359495983,-102.30297313062655,https://www.yelp.com/biz/super-pollo-billy-hext-rd-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:00-22:00 | Tuesday: 10:00-22:00 | Wednesday: 10:00-22:00 | Thursday: 10:00-22:00 | Friday: 10:00-22:00 | Saturday: 10:00-22:00 | Sunday: 10:00-22:00,"Odessa, TX",mexican
gEe9wDEtsfK7qZTorV_z8Q,Taco Villa,3.0,6,$,Mexican,3834 Andrews Hwy,Odessa,TX,79762,31.880934841471,-102.38437657866,https://www.yelp.com/biz/taco-villa-odessa-4?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:00-22:00 | Tuesday: 10:00-22:00 | Wednesday: 10:00-22:00 | Thursday: 10:00-22:00 | Friday: 10:00-23:00 | Saturday: 10:00-23:00 | Sunday: 10:00-22:00,"Odessa, TX",mexican
4Per2sfL5Nhiv_g0sDIKWw,Taco Don Che,4.0,1,,Tacos,1021 S Grant Ave,Odessa,TX,79761,31.836629,-102.360791,https://www.yelp.com/biz/taco-don-che-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-22:00 | Tuesday: 11:00-22:00 | Wednesday: 11:00-22:00 | Thursday: 11:00-22:00 | Friday: 11:00-22:00 | Saturday: 11:00-22:00 | Sunday: 11:00-22:00,"Odessa, TX",mexican
hZCzwb567wOOT4Oc-LM5WQ,Rosa's Café & Tortilla Factory,2.9,87,$,"Mexican, Breakfast & Brunch",4945 E 42nd St,Odessa,TX,79762,31.894798183267,-102.33513554731,https://www.yelp.com/biz/rosas-caf%C3%A9-and-tortilla-factory-odessa-5?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 06:30-22:00 | Tuesday: 06:30-22:00 | Wednesday: 06:30-22:00 | Thursday: 06:30-22:00 | Friday: 06:30-23:00 | Saturday: 06:30-23:00 | Sunday: 06:30-22:00,"Odessa, TX",mexican
93PHNMNHGvuvSjq92rqwbA,Rosa Cafe,2.9,46,$,Mexican,7900 E Hwy 191,Odessa,TX,79765,31.9176757078713,-102.292032421908,https://www.yelp.com/biz/rosa-cafe-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 06:30-22:00 | Tuesday: 06:30-22:00 | Wednesday: 06:30-22:00 | Thursday: 06:30-22:00 | Friday: 06:30-23:00 | Saturday: 06:30-23:00 | Sunday: 06:30-22:00,"Odessa, TX",mexican
VTl2it99buQselB4HwwsIQ,Jorges Mexican Restaurant,2.9,18,$,Mexican,3952 E 42nd St,Odessa,TX,79762,31.890189454039252,-102.3464014590474,https://www.yelp.com/biz/jorges-mexican-restaurant-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Hours not available,"Odessa, TX",mexican
xP9nqNjAhyyueWC9P2Hy4g,Corky's Bar & Grill,2.9,9,,"Pubs, Mexican",6705 Andrews Hwy,Odessa,TX,79762,31.90834,-102.39372,https://www.yelp.com/biz/corkys-bar-and-grill-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: Closed | Tuesday: 11:00-02:00 | Wednesday: 11:00-02:00 | Thursday: 11:00-02:00 | Friday: 11:00-02:00 | Saturday: 11:00-02:00 | Sunday: 11:00-02:00,"Odessa, TX",mexican
mc54f6FODYppEQxP15d_Vw,Tacos Lauris,3.3,3,,Mexican,606 S Grandview Ave,Odessa,TX,79761,31.84636128233101,-102.34186862883716,https://www.yelp.com/biz/tacos-lauris-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 05:00-16:00 | Tuesday: 05:00-16:00 | Wednesday: 05:00-16:00 | Thursday: 05:00-16:00 | Friday: 05:00-16:00 | Saturday: 07:00-14:00 | Sunday: Closed,"Odessa, TX",mexican
LH5W9TvGFA9KvQ-WBQMMDw,Fuego West Texas,2.8,6,,"Tapas Bars, Cocktail Bars, Mexican",4101 Medical Park Dr,Odessa,TX,79765,31.918356,-102.286616,https://www.yelp.com/biz/fuego-west-texas-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-00:00 | Tuesday: 11:00-00:00 | Wednesday: 11:00-02:00 | Thursday: 11:00-02:00 | Friday: 11:00-02:00 | Saturday: 11:00-02:00 | Sunday: Closed,"Odessa, TX",mexican
Qa0epSeqBJbofPSlD3ITxg,Taco Villa,2.8,12,$,Mexican,1710 E 8th St,Odessa,TX,79761,31.85996,-102.35008,https://www.yelp.com/biz/taco-villa-odessa-3?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 06:30-22:00 | Tuesday: 06:30-22:00 | Wednesday: 06:30-22:00 | Thursday: 06:30-22:00 | Friday: 06:30-23:00 | Saturday: 06:30-23:00 | Sunday: 06:30-22:00,"Odessa, TX",mexican
NSccXwpsRq19z0jtzUJR1g,La Toreada Grant,3.3,3,,"Tacos, Burgers",1021 S Grant Ave,Odessa,TX,79761,31.836566613795,-102.36082869768,https://www.yelp.com/biz/la-toreada-grant-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-22:00 | Tuesday: 11:00-22:00 | Wednesday: 11:00-22:00 | Thursday: 11:00-22:00 | Friday: 11:00-22:00 | Saturday: 11:00-22:00 | Sunday: 11:00-22:00,"Odessa, TX",mexican
FsTYZefEmTqrGLR-BNnDlA,Abuelas Kitchen,2.8,11,,Mexican,947 N Grandview Ave,Odessa,TX,79761,31.863105953051623,-102.3470547237428,https://www.yelp.com/biz/abuelas-kitchen-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 06:00-15:00 | Tuesday: 06:00-15:00 | Wednesday: 06:00-15:00 | Thursday: 06:00-15:00 | Friday: 06:00-15:00 | Saturday: 06:00-15:00 | Sunday: 06:00-15:00,"Odessa, TX",mexican
9qY2od3OJfyMGnSZN6LGIg,Taco Villa,2.8,16,,Mexican,1910 N County Rd W,Odessa,TX,79762,31.856044695048386,-102.3937766820528,https://www.yelp.com/biz/taco-villa-odessa-6?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 06:30-22:00 | Tuesday: 06:30-22:00 | Wednesday: 06:30-22:00 | Thursday: 06:30-22:00 | Friday: 06:30-23:00 | Saturday: 06:30-23:00 | Sunday: 06:30-22:00,"Odessa, TX",mexican
xoSZpXJNgRNe9MIWqoagkg,JumBurrito,2.8,15,,"Mexican, Breakfast & Brunch",2411 N County Rd W,Odessa,TX,79763,31.860885,-102.3957855,https://www.yelp.com/biz/jumburrito-odessa-3?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 06:30-21:00 | Tuesday: 06:30-21:00 | Wednesday: 06:30-21:00 | Thursday: 06:30-21:00 | Friday: 06:30-22:00 | Saturday: 06:30-22:00 | Sunday: 07:00-15:00,"Odessa, TX",mexican
bol1QGTBILGzIwxnFCp22g,Ajuua's Mexican Restaurant,2.8,72,$$,"Mexican, Seafood",2100 Andrews Hwy,Odessa,TX,79761,31.863435238121387,-102.37842328948004,https://www.yelp.com/biz/ajuuas-mexican-restaurant-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:30-21:00 | Tuesday: 10:30-21:00 | Wednesday: 10:30-21:00 | Thursday: 10:30-21:00 | Friday: 10:30-22:00 | Saturday: 09:00-22:00 | Sunday: 09:00-22:00,"Odessa, TX",mexican
3qLETZTao8plnSCF4Zf2cQ,Jaliscos,2.8,13,$$,Mexican,2604 N Grandview Ave,Odessa,TX,79761,31.874607,-102.346724,https://www.yelp.com/biz/jaliscos-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 08:00-22:00 | Tuesday: Closed | Wednesday: 08:00-22:00 | Thursday: 08:00-22:00 | Friday: 08:00-22:00 | Saturday: 08:00-22:00 | Sunday: 08:00-16:00,"Odessa, TX",mexican
cW-GcVPzXnJhQkuEYvLRNw,Hacienda Vieja,2.8,55,$$,Mexican,1701 N Grant,Odessa,TX,79761,31.8591079711914,-102.377998352051,https://www.yelp.com/biz/hacienda-vieja-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 11:00-22:00 | Tuesday: 11:00-22:00 | Wednesday: 11:00-22:00 | Thursday: 11:00-22:00 | Friday: 11:00-23:00 | Saturday: 11:00-23:00 | Sunday: 11:00-22:00,"Odessa, TX",mexican
NPnoM_o4CoqrIZClI2hgZw,JumBurrito,2.4,34,$,Mexican,1927 E 8th St,Odessa,TX,79761,31.861195,-102.346704,https://www.yelp.com/biz/jumburrito-odessa-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 06:00-21:00 | Tuesday: 06:00-21:00 | Wednesday: 06:00-21:00 | Thursday: 06:00-21:00 | Friday: 06:00-21:00 | Saturday: 06:00-21:00 | Sunday: 07:00-15:00,"Odessa, TX",mexican
Ydw2uEKw4KK7lPlugxXWsg,Chipotle Mexican Grill,2.4,53,$,"Mexican, Fast Food",3810 E 42nd St,Odessa,TX,79762,31.889459429257684,-102.35028254293957,https://www.yelp.com/biz/chipotle-mexican-grill-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 10:45-23:00 | Tuesday: 10:45-23:00 | Wednesday: 10:45-23:00 | Thursday: 10:45-23:00 | Friday: 10:45-23:00 | Saturday: 10:45-23:00 | Sunday: 10:45-23:00,"Odessa, TX",mexican
9u_elybujr_sbocOB9UKAw,Mojitos Mexican Bar & Grill,2.3,121,$$,"Mexican, American, Cocktail Bars",4101 E 42nd St,Odessa,TX,79762,31.896641,-102.341596,https://www.yelp.com/biz/mojitos-mexican-bar-and-grill-odessa-3?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 08:30-22:00 | Tuesday: 08:30-22:00 | Wednesday: 08:30-22:00 | Thursday: 08:30-22:00 | Friday: 08:30-01:00 | Saturday: 08:30-01:00 | Sunday: 08:30-21:00,"Odessa, TX",mexican
KHKNtN3YPKcFqNR6yw3cDQ,Saucedo Tamale Factory,2.3,15,$,Mexican,501 E 8th St,Odessa,TX,79761,31.8533999472857,-102.367119938135,https://www.yelp.com/biz/saucedo-tamale-factory-odessa-2?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 07:00-15:00 | Tuesday: 07:00-15:00 | Wednesday: 07:00-15:00 | Thursday: 07:00-15:00 | Friday: 07:00-15:00 | Saturday: 07:00-15:00 | Sunday: Closed,"Odessa, TX",mexican
TX5fejiSoeHlxEYlmauD_g,Angel Mexican Food,3.0,2,,Mexican,5200 N Dixie Blvd,Odessa,TX,79762,31.8953533172607,-102.377807617188,https://www.yelp.com/biz/angel-mexican-food-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Hours not available,"Odessa, TX",mexican
PGAM9ex1hA09FGucG6MWAg,Mi Frontera OJ Restaurant,2.7,3,,Mexican,3905 N Fm 1936,Odessa,TX,79764,31.86704,-102.451668,https://www.yelp.com/biz/mi-frontera-oj-restaurant-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Hours not available,"Odessa, TX",mexican
RZrnBznLAHFyk2mGbzH8tg,Taco Villa,2.1,9,,"Breakfast & Brunch, Fast Food, Mexican",7901 Tres Hermanas Blvd,Odessa,TX,79765,31.91612988676135,-102.29013966265218,https://www.yelp.com/biz/taco-villa-odessa-5?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 06:45-23:00 | Tuesday: 06:45-23:00 | Wednesday: 06:45-23:00 | Thursday: 06:45-23:00 | Friday: 06:45-00:00 | Saturday: 06:45-00:00 | Sunday: 06:45-23:00,"Odessa, TX",mexican
WRWUSeo19u3xNh0i0F_Epw,La Paz Tortilla Factory,3.0,1,,Mexican,1112 S Crane Ave,Odessa,TX,79763,31.8339820951223,-102.369552701712,https://www.yelp.com/biz/la-paz-tortilla-factory-odessa?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Monday: 08:30-16:00 | Tuesday: 08:30-16:00 | Wednesday: Closed | Thursday: 08:30-16:00 | Friday: 08:30-16:00 | Saturday: 08:30-16:00 | Sunday: 08:30-14:00,"Odessa, TX",mexican
J5hvZDl4VHOoH0xj5uQF9A,Super Pollo,3.0,1,,"Chicken Shop, Burgers, Mexican",722 N Lee Ave,Odessa,TX,79761,31.8504753,-102.3720952,https://www.yelp.com/biz/super-pollo-odessa-5?adjust_creative=hnFUw3NBo1Aiff5RjJN46g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=hnFUw3NBo1Aiff5RjJN46g,Hours not available,"Odessa, TX",mexican
